215,121.18,0
216,120.22,0
217,120.7,0
218,121.18,0
219,120.22,0
220,120.22,0
221,119.27,0
222,119.27,0
223,120.22,0
224,120.22,0
225,120.7,0
226,120.22,0
227,121.18,0
228,119.75,0
229,118.31,0
230,119.27,0
231,120.22,0
232,120.22,0
233,120.22,0
234,119.75,0
235,119.75,0
236,119.75,0
237,118.31,0
238,118.79,0
239,119.27,0
240,119.75,0
241,119.75,0
242,120.22,0
243,118.79,0
244,118.79,0
245,117.83,0
246,117.83,0
247,118.31,0
248,118.79,0
249,118.79,0
250,119.27,0
251,118.79,0
252,118.31,0
253,118.31,0
254,117.35,0
255,117.35,0
256,119.27,0
257,118.79,0
258,118.79,0
259,117.83,0
260,118.31,0
261,118.31,0
262,117.35,0
263,116.39,0
264,117.35,0
265,118.31,0
266,118.31,0
267,118.31,0
268,117.83,0
269,117.83,0
270,117.83,0
271,116.39,0
272,117.83,0
273,118.31,0
274,118.79,0
275,117.83,0
276,117.83,0
277,117.35,0
278,117.35,0
279,116.39,0
280,116.39,0
281,117.83,0
282,118.31,0
283,117.35,0
284,117.35,0
285,117.35,0
286,116.87,0
287,115.43,0
288,116.87,0
289,117.35,0
290,117.35,0
291,117.83,0
292,116.87,0
293,117.35,0
294,115.91,0
295,115.43,0
296,116.87,0
297,117.83,0
298,117.35,0
299,116.87,0
300,116.39,0
301,115.91,0
302,114.96,0
303,116.87,0
304,115.91,0
305,116.87,0
306,115.91,0
307,115.91,0
308,116.39,0
309,114.96,0
310,115.43,0
311,116.39,0
312,116.39,0
313,116.39,0
314,115.91,0
315,115.91,0
316,115.43,0
317,114.48,0
318,115.43,0
319,115.91,0
320,116.39,0
321,115.43,0
322,114.96,0
323,114.96,0
324,114.96,0
325,114.48,0
326,114.48,0
327,115.43,0
328,115.91,0
329,115.43,0
330,115.43,0
331,115.43,0
332,114.96,0
333,115.43,0
334,114.48,0
335,114.96,0
336,114.96,0
337,115.91,0
338,115.43,0
339,115.43,0
340,114.96,0
341,114.48,0
342,114,0
343,114,0
344,114.48,0
345,115.43,0
346,115.43,0
347,114.96,0
348,114,0
349,114,0
350,113.52,0
351,114,0
352,114.96,0
353,114.48,0
354,114.48,0
355,114.48,0
356,114,0
357,113.52,0
358,112.56,0
359,114,0
360,114.48,0
361,114.48,0
362,114.48,0
363,113.52,0
364,114.48,0
365,112.08,0
366,112.56,0
367,114,0
368,114,0
369,114,0
370,113.52,0
371,113.52,0
372,113.04,0
373,112.56,0
374,112.56,0
375,113.04,0
376,114,0
377,113.52,0
378,113.52,0
379,113.04,0
380,113.04,0
381,113.04,0
382,112.08,0
383,112.56,0
384,113.04,0
385,113.04,0
386,113.04,0
387,114,0
388,113.04,0
389,112.56,0
390,112.56,0
391,112.56,0
392,112.56,0
393,111.6,0
394,112.56,0
395,113.04,0
396,112.56,0
397,113.04,0
398,112.56,0
399,112.08,0
400,112.56,0
401,112.08,0
402,111.12,0
403,111.12,0
404,112.56,0
405,112.56,0
406,112.08,0
407,112.08,0
408,112.08,0
409,112.56,0
410,111.6,0
411,110.65,0
412,111.6,0
413,112.56,0
414,112.08,0
415,111.6,0
416,112.08,0
417,112.08,0
418,111.12,0
419,110.17,0
420,111.6,0
421,112.08,0
422,112.08,0
423,111.12,0
424,110.65,0
425,111.12,0
426,110.65,0
427,111.12,0
428,112.08,0
429,112.08,0
430,111.12,0
431,111.12,0
432,110.65,0
433,110.65,0
434,109.21,0
435,110.65,0
436,110.65,0.03
437,111.12,0.37
438,111.12,0.41
439,111.12,0.41
440,110.65,0.41
441,110.17,0.51
442,109.21,0.41
443,109.69,0.46
444,111.12,0.46
445,110.65,0.51
446,110.65,0.32
447,110.65,0.46
448,110.65,0.46
449,111.12,0.41
450,110.17,0.46
451,108.73,0.46
452,110.65,0.51
453,110.65,0.51
454,111.12,0.51
455,111.12,0.51
456,110.65,0.46
457,111.12,0.46
458,110.65,0.46
459,110.17,0.56
460,110.17,0.51
461,109.21,0.41
462,111.6,0.51
463,111.12,0.51
464,111.12,0.41
465,111.12,0.37
466,112.08,0.41
467,111.6,0.46
468,111.12,0.46
469,110.17,0.37
470,110.17,0.41
471,112.08,0.41
472,112.08,0.41
473,112.56,0.37
474,111.6,0.32
475,112.56,0.27
476,111.6,0.37
477,112.08,0.27
478,111.12,0.37
479,112.08,0.37
480,112.56,0.32
481,112.56,0.27
482,113.04,0.27
483,113.52,0.22
484,112.08,0.17
485,112.56,0.27
486,112.08,0.22
487,111.6,0.27
488,112.56,0.22
489,114,0.22
490,114,0.17
491,113.52,0.13
492,113.52,0.08
493,114,0.17
494,113.04,0.13
495,112.56,0.13
496,114,0.13
497,114.48,0.13
498,114.96,0.17
499,114.96,0.03
500,115.43,0
501,114.48,0
502,114.48,0
503,113.52,0
504,114,0
505,115.91,0
506,115.43,0
507,114,0
508,115.43,0
509,115.43,0
510,114,0
511,113.52,0
512,114.96,0
513,115.43,0
514,115.91,0
515,115.91,0
516,115.43,0
517,115.43,0
518,114.96,0
519,114.48,0
520,114.48,0
521,115.91,0
522,116.39,0
523,115.91,0
524,115.91,0
525,115.91,0
526,115.43,0
527,115.91,0
528,115.43,0
529,114.48,0
530,114.96,0
531,115.91,0
532,116.39,0
533,116.87,0
534,115.91,0
535,115.91,0
536,116.39,0
537,115.43,0
538,115.43,0
539,114,0
540,115.43,0
541,115.91,0
542,116.39,0
543,115.91,0
544,115.91,0
545,115.91,0
546,115.43,0
547,115.43,0
548,114.48,0
549,115.43,0
550,116.87,0
551,116.87,0
552,115.91,0
553,115.91,0
554,115.43,0
555,115.43,0
556,115.43,0
557,114.48,0
558,114.96,0
559,116.39,0
560,116.39,0
561,116.39,0
562,115.91,0
563,115.91,0
564,114.96,0
565,115.43,0
566,114,0
567,114.48,0
568,115.43,0
569,116.87,0
570,115.43,0
571,115.43,0
572,115.43,0
573,114.96,0
574,115.43,0
575,114.48,0
576,114.48,0
577,115.43,0
578,115.43,0
579,115.43,0
580,114.96,0
581,114.96,0
582,114.96,0
583,114.48,0
584,114,0
585,115.43,0
586,115.91,0
587,115.43,0
588,115.43,0
589,114.96,0
590,114.96,0
591,114.48,0
592,114,0
593,113.52,0
594,115.43,0
595,115.43,0
596,115.43,0
597,114.96,0
598,114.96,0
599,115.91,0
600,114.48,0
601,114.48,0
602,113.52,0
603,113.04,0
604,114.48,0
605,114.48,0
606,114.96,0
607,114.96,0
608,114.96,0
609,114,0
610,114.48,0
611,114.48,0
612,113.04,0
613,113.04,0
614,114.96,0
615,114.48,0
616,114.48,0
617,114,0
618,114,0
619,113.52,0
620,113.04,0
621,113.52,0
622,114,0
623,114.48,0
624,114,0
625,114,0
626,113.52,0
627,114,0
628,112.56,0
629,113.04,0
630,114,0
631,114.48,0
632,114,0
633,113.52,0
634,113.52,0
635,112.56,0
636,112.56,0
637,114,0
638,114,0
639,113.52,0
640,113.04,0
641,113.52,0
642,112.08,0
643,112.08,0
644,114,0
645,113.52,0
646,113.04,0
647,113.52,0
648,113.04,0
649,113.04,0
650,112.56,0
651,113.04,0
652,113.52,0
653,112.08,0
654,114,0
655,113.04,0
656,113.04,0
657,112.56,0
658,111.6,0
659,112.56,0
660,113.52,0
661,113.52,0
662,113.04,0
663,112.56,0
664,113.04,0
665,113.52,0
666,111.12,0
667,112.08,0
668,113.04,0
669,112.56,0
670,112.56,0
671,112.08,0
672,112.56,0
673,112.08,0
674,111.6,0
675,112.56,0
676,112.56,0
677,113.04,0
678,112.08,0
679,111.6,0
680,112.08,0
681,110.65,0
682,112.08,0
683,112.56,0
684,113.52,0
685,112.08,0
686,112.08,0
687,111.6,0
688,111.12,0
689,111.12,0
690,112.08,0
691,112.56,0
692,112.08,0
693,111.6,0
694,111.12,0
695,111.6,0
696,110.17,0
697,111.6,0
698,112.08,0
699,112.08,0
700,111.6,0
701,112.08,0
702,111.6,0
703,110.65,0
704,110.17,0
705,111.6,0
706,112.08,0
707,111.6,0
708,111.12,0
709,111.6,0
710,111.6,0
711,110.17,0
712,111.12,0
713,111.6,0
714,111.12,0
715,111.6,0
716,111.12,0
717,110.65,0
718,110.17,0
719,110.65,0
720,112.08,0.08
721,111.6,0.46
722,111.6,0.37
723,111.12,0.37
724,110.65,0.41
725,110.17,0.46
726,109.69,0.46
727,111.12,0.46
728,111.6,0.51
729,110.65,0.41
730,111.12,0.37
731,110.65,0.41
732,110.65,0.51
733,109.21,0.41
734,109.69,0.41
735,111.12,0.51
736,110.65,0.46
737,110.65,0.41
738,110.65,0.41
739,110.65,0.51
740,110.65,0.51
741,109.69,0.46
742,111.12,0.51
743,111.6,0.56
744,111.12,0.41
745,111.6,0.41
746,111.12,0.37
747,111.6,0.46
748,111.12,0.46
749,110.17,0.41
750,111.6,0.46
751,112.08,0.51
752,113.52,0.37
753,112.08,0.37
754,112.08,0.37
755,112.08,0.37
756,111.6,0.37
757,110.65,0.37
758,111.6,0.37
759,112.08,0.32
760,112.56,0.32
761,112.56,0.17
762,113.04,0.32
763,112.56,0.22
764,112.56,0.27
765,111.6,0.27
766,112.08,0.27
767,114,0.32
768,113.52,0.22
769,113.52,0.13
770,114,0.13
771,113.52,0.22
772,112.08,0.17
773,112.08,0.13
774,113.52,0.17
775,114.48,0.13
776,114,0.13
777,114,0.08
778,114,0.08
779,114,0.13
780,113.52,0.08
781,114.96,0.03
782,114.96,0.13
783,114.48,0.03
784,114.48,0
785,114.96,0
786,114.48,0
787,113.52,0
788,115.43,0
789,115.43,0
790,116.39,0
791,114.96,0
792,114.96,0
793,115.43,0
794,114,0
795,115.91,0
796,115.91,0
797,115.91,0
798,115.91,0
799,115.43,0
800,115.43,0
801,114.48,0
802,115.91,0
803,116.39,0
804,115.91,0
805,116.39,0
806,116.39,0
807,115.91,0
808,114.48,0
809,115.91,0
810,116.39,0
811,116.39,0
812,116.87,0
813,115.91,0
814,116.39,0
815,114.48,0
816,114.48,0
817,116.39,0
818,116.39,0
819,115.91,0
820,115.91,0
821,115.91,0
822,115.43,0
823,114.48,0
824,114.96,0
825,117.35,0
826,116.39,0
827,115.91,0
828,116.87,0
829,115.91,0
830,115.43,0
831,115.43,0
832,116.39,0
833,116.87,0
834,115.91,0
835,115.91,0
836,115.91,0
837,115.43,0
838,114.96,0
839,115.91,0
840,116.39,0
841,116.39,0
842,116.39,0
843,114.96,0
844,115.43,0
845,114.96,0
846,116.39,0
847,116.39,0
848,116.87,0
849,115.91,0
850,115.91,0
851,114.96,0
852,113.52,0
853,115.91,0
854,115.43,0
855,115.91,0
856,115.91,0
857,115.91,0
858,114.96,0
859,114.48,0
860,114.96,0
861,114.96,0
862,115.91,0
863,115.43,0
864,115.43,0
865,114.96,0
866,113.52,0
867,114.96,0
868,116.39,0
869,115.43,0
870,115.43,0
871,115.91,0
872,114.96,0
873,114.96,0
874,114,0
875,114.96,0
876,115.43,0
877,115.43,0
878,115.43,0
879,114.96,0
880,115.91,0
881,114.96,0
882,114.48,0
883,114.96,0
884,115.91,0
885,114.96,0
886,115.43,0
887,114.48,0
888,114.96,0
889,113.04,0
890,114,0
891,114.96,0
892,114.96,0
893,114.48,0
894,114.48,0
895,114.48,0
896,114.48,0
897,112.56,0
898,114.48,0
899,114.48,0
900,114.96,0
901,114.48,0
902,114.48,0
903,114.48,0
904,113.04,0
905,114.48,0
906,114.48,0
907,114.48,0
908,115.43,0
909,114.48,0
910,114,0
911,112.56,0
912,114.48,0
913,114.48,0
914,114.96,0
915,114.48,0
916,113.52,0
917,113.52,0
918,112.56,0
919,113.04,0
920,114.48,0
921,115.43,0
922,114,0
923,113.52,0
924,113.52,0
925,112.56,0
926,113.04,0
927,114,0
928,114,0
929,114,0
930,114,0
931,113.52,0
932,112.08,0
933,112.08,0
934,114.48,0
935,114,0
936,113.52,0
937,113.52,0
938,113.52,0
939,112.56,0
940,112.56,0
941,114,0
942,114,0
943,113.04,0
944,113.04,0
945,113.04,0
946,113.04,0
947,112.56,0
948,113.04,0
949,113.52,0
950,113.52,0
951,113.52,0
952,113.52,0
953,113.04,0
954,112.56,0
955,110.65,0
956,111.6,0
957,114,0
958,113.04,0
959,113.04,0
960,113.04,0
961,113.04,0
962,112.56,0
963,111.6,0
964,112.08,0
965,113.04,0
966,113.04,0
967,113.04,0
968,113.04,0
969,112.08,0
970,112.56,0
971,111.12,0
972,112.56,0
973,112.08,0
974,112.56,0
975,112.08,0
976,112.08,0
977,112.56,0
978,112.08,0
979,110.17,0
980,113.04,0
981,113.04,0
982,112.56,0
983,112.08,0
984,112.08,0
985,112.08,0
986,110.17,0
987,112.08,0
988,112.08,0
989,112.08,0
990,112.56,0
991,111.6,0
992,111.6,0
993,110.17,0
994,112.08,0
995,112.56,0
996,112.08,0
997,112.56,0
998,111.12,0
999,111.6,0
1000,111.12,0
1001,111.12,0
1002,111.6,0
1003,112.08,0
1004,111.6,0
1005,111.6,0
1006,111.12,0
1007,110.17,0
1008,111.6,0
1009,111.6,0.03
1010,111.6,0.37
1011,112.08,0.32
1012,110.65,0.37
1013,111.6,0.37
1014,110.17,0.46
1015,110.17,0.41
1016,111.6,0.46
1017,111.6,0.41
1018,111.6,0.41
1019,111.6,0.37
1020,111.12,0.41
1021,110.65,0.41
1022,109.69,0.41
1023,110.65,0.41
1024,111.6,0.51
1025,112.08,0.46
1026,111.12,0.32
1027,110.17,0.37
1028,111.6,0.37
1029,110.65,0.41
1030,110.17,0.41
1031,111.6,0.41
1032,111.6,0.41
1033,111.6,0.41
1034,111.6,0.37
1035,112.08,0.37
1036,111.12,0.37
1037,110.65,0.37
1038,110.17,0.37
1039,111.6,0.41
1040,112.56,0.37
1041,113.52,0.32
1042,111.6,0.27
1043,112.08,0.32
1044,111.6,0.27
1045,112.08,0.32
1046,111.6,0.32
1047,111.12,0.32
1048,111.12,0.27
1049,112.56,0.37
1050,112.56,0.22
1051,113.04,0.22
1052,112.56,0.27
1053,113.04,0.22
1054,113.04,0.27
1055,112.08,0.22
1056,112.56,0.22
1057,113.52,0.22
1058,114,0.22
1059,113.52,0.17
1060,113.52,0.13
1061,113.52,0.17
1062,113.52,0.13
1063,112.56,0.13
1064,113.52,0.13
1065,114.48,0.17
1066,114.48,0.03
1067,114.48,0.08
1068,114.48,0.13
1069,113.52,0.08
1070,112.56,0.08
1071,114.96,0.08
1072,114.96,0.08
1073,115.43,0.03
1074,114.96,0
1075,114.96,0
1076,114.48,0
1077,113.52,0
1078,115.43,0
1079,115.91,0
1080,115.91,0
1081,114.96,0
1082,115.43,0
1083,114.96,0
1084,114.48,0
1085,115.43,0
1086,115.43,0
1087,116.39,0
1088,116.39,0
1089,115.91,0
1090,115.91,0
1091,115.43,0
1092,114,0
1093,115.43,0
1094,116.39,0
1095,115.43,0
1096,115.43,0
1097,116.39,0
1098,115.91,0
1099,114.96,0
1100,114.96,0
1101,116.39,0
1102,115.91,0
1103,115.91,0
1104,116.39,0
1105,115.91,0
1106,116.39,0
1107,116.39,0
1108,114.48,0
1109,114.96,0
1110,115.91,0
1111,116.39,0
1112,115.91,0
1113,115.91,0
1114,115.91,0
1115,115.43,0
1116,114.48,0
1117,115.91,0
1118,116.39,0
1119,115.91,0
1120,116.39,0
1121,115.91,0
1122,116.87,0
1123,115.43,0
1124,114.96,0
1125,115.91,0
1126,116.39,0
1127,115.91,0
1128,116.39,0
1129,115.43,0
1130,115.43,0
1131,114.96,0
1132,114.48,0
1133,115.91,0
1134,115.91,0
1135,115.43,0
1136,116.87,0
1137,115.91,0
1138,114.96,0
1139,114,0
1140,116.39,0
1141,116.39,0
1142,115.91,0
1143,116.87,0
1144,115.43,0
1145,115.43,0
1146,114.48,0
1147,115.43,0
1148,115.91,0
1149,115.91,0
1150,116.39,0
1151,115.43,0
1152,114.96,0
1153,114.96,0
1154,114,0
1155,114.96,0
1156,115.91,0
1157,115.91,0
1158,115.43,0
1159,114.96,0
1160,115.43,0
1161,115.91,0
1162,114.48,0
1163,114,0
1164,114.96,0
1165,115.43,0
1166,115.43,0
1167,114.96,0
1168,114.96,0
1169,115.43,0
1170,114.96,0
1171,114.96,0
1172,113.04,0
1173,114.48,0
1174,115.91,0
1175,115.43,0
1176,114.96,0
1177,114.96,0
1178,115.43,0
1179,114.48,0
1180,114.48,0
1181,113.04,0
1182,114,0
1183,114.96,0
1184,114.96,0
1185,114.96,0
1186,114.48,0
1187,114.48,0
1188,114.48,0
1189,114.48,0
1190,113.52,0
1191,113.52,0
1192,114.48,0
1193,114.96,0
1194,114,0
1195,114,0
1196,114.48,0
1197,114,0
1198,112.56,0
1199,114,0
1200,114.48,0
1201,114.48,0
1202,114,0
1203,114,0
1204,114,0
1205,114.48,0
1206,112.56,0
1207,114,0
1208,114.96,0
1209,114.48,0
1210,114,0
1211,114.48,0
1212,114,0
1213,113.04,0
1214,112.08,0
1215,114,0
1216,114.96,0
1217,113.52,0
1218,114,0
1219,113.52,0
1220,113.52,0
1221,113.52,0
1222,112.56,0
1223,112.08,0
1224,113.04,0
1225,114,0
1226,114,0
1227,113.04,0
1228,113.04,0
1229,113.04,0
1230,113.52,0
1231,112.56,0
1232,111.6,0
1233,111.6,0
1234,113.52,0
1235,114,0
1236,113.04,0
1237,113.04,0
1238,113.04,0
1239,113.52,0
1240,112.56,0
1241,112.08,0
1242,111.6,0
1243,113.04,0
1244,113.04,0
1245,113.52,0
1246,113.04,0
1247,113.04,0
1248,112.56,0
1249,113.04,0
1250,112.08,0
1251,111.12,0
1252,113.04,0
1253,113.04,0
1254,113.04,0
1255,113.04,0
1256,112.56,0
1257,112.56,0
1258,112.08,0
1259,111.12,0
1260,111.6,0
1261,113.52,0
1262,113.52,0
1263,112.56,0
1264,112.08,0
1265,112.56,0
1266,112.08,0
1267,110.65,0
1268,111.6,0
1269,112.56,0
1270,113.04,0
1271,113.52,0
1272,112.56,0
1273,112.56,0
1274,112.08,0
1275,110.65,0
1276,111.12,0
1277,112.08,0
1278,113.04,0
1279,112.08,0
1280,112.08,0
1281,112.08,0
1282,111.6,0
1283,112.08,0
1284,110.17,0
1285,112.08,0
1286,112.56,0
1287,112.08,0
1288,112.08,0
1289,111.6,0
1290,111.12,0
1291,111.12,0
1292,110.65,0
1293,111.6,0
1294,112.08,0
1295,112.08,0
1296,111.6,0
1297,111.6,0
1298,111.12,0
1299,111.12,0
1300,110.65,0
1301,110.17,0
1302,111.6,0
1303,111.6,0.03
1304,113.04,0.37
1305,111.12,0.41
1306,111.12,0.32
1307,111.12,0.41
1308,112.08,0.41
1309,110.17,0.41
1310,109.69,0.41
1311,110.65,0.46
1312,110.65,0.46
1313,111.12,0.41
1314,111.12,0.46
1315,111.12,0.41
1316,110.65,0.41
1317,111.12,0.46
1318,109.69,0.37
1319,109.69,0.46
1320,111.12,0.51
1321,111.12,0.46
1322,111.6,0.37
1323,110.65,0.41
1324,111.12,0.41
1325,111.12,0.41
1326,110.65,0.37
1327,109.69,0.46
1328,110.17,0.41
1329,112.56,0.41
1330,111.6,0.41
1331,111.6,0.37
1332,112.08,0.32
1333,112.08,0.37
1334,111.6,0.32
1335,111.6,0.37
1336,111.12,0.32
1337,111.6,0.37
1338,112.08,0.37
1339,112.56,0.37
1340,112.56,0.27
1341,113.04,0.32
1342,113.04,0.22
1343,112.56,0.27
1344,112.56,0.27
1345,112.08,0.22
1346,111.6,0.27
1347,112.56,0.27
1348,114,0.27
1349,113.52,0.17
1350,113.52,0.13
1351,114,0.17
1352,114,0.13
1353,113.52,0.17
1354,112.56,0.13
1355,114.48,0.17
1356,114.48,0.17
1357,114.48,0.08
1358,114.48,0.08
1359,114.48,0.08
1360,114.96,0.13
1361,114.48,0.13
1362,113.52,0.08
1363,113.04,0.08
1364,114.48,0.03
1365,115.43,0.08
1366,115.91,0.03
1367,114.96,0
1368,114.96,0
1369,114.96,0
1370,115.43,0
1371,113.52,0
1372,114,0
1373,114.96,0
1374,115.43,0
1375,115.91,0
1376,115.91,0
1377,115.91,0
1378,115.43,0
1379,115.43,0
1380,114.48,0
1381,114.48,0
1382,115.91,0
1383,116.39,0
1384,115.43,0
1385,115.91,0
1386,116.39,0
1387,115.91,0
1388,116.39,0
1389,115.43,0
1390,114.96,0
1391,115.91,0
1392,116.39,0
1393,117.83,0
1394,116.39,0
1395,115.91,0
1396,115.91,0
1397,115.91,0
1398,115.43,0
1399,114.96,0
1400,114,0
1401,116.39,0
1402,116.39,0
1403,116.39,0
1404,116.39,0
1405,115.91,0
1406,115.91,0
1407,115.91,0
1408,115.91,0
1409,114.48,0
1410,115.91,0
1411,116.39,0
1412,116.39,0
1413,116.39,0
1414,115.91,0
1415,115.91,0
1416,116.39,0
1417,115.91,0
1418,114.96,0
1419,114.96,0
1420,115.91,0
1421,116.39,0
1422,116.87,0
1423,116.39,0
1424,115.91,0
1425,115.91,0
1426,115.91,0
1427,115.91,0
1428,114.96,0
1429,114.48,0
1430,116.39,0
1431,116.87,0
1432,115.91,0
1433,116.39,0
1434,115.91,0
1435,115.43,0
1436,115.43,0
1437,114.96,0
1438,115.43,0
1439,114.48,0
1440,115.43,0
1441,115.43,0
1442,115.43,0
1443,115.91,0
1444,116.39,0
1445,115.91,0
1446,115.43,0
1447,115.43,0
1448,114.96,0
1449,114,0
1450,114.96,0
1451,115.43,0
1452,115.43,0
1453,115.43,0
1454,115.91,0
1455,114.96,0
1456,115.43,0
1457,114.96,0
1458,114.96,0
1459,114,0
1460,114.48,0
1461,115.43,0
1462,114.96,0
1463,115.43,0
1464,115.43,0
1465,114.96,0
1466,115.43,0
1467,114.48,0
1468,114,0
1469,113.52,0
1470,114.96,0
1471,114.96,0
1472,114.96,0
1473,114.48,0
1474,114.96,0
1475,115.43,0
1476,114.48,0
1477,113.04,0
1478,114,0
1479,114.48,0
1480,114.96,0
1481,114.96,0
1482,115.43,0
1483,114.48,0
1484,114.48,0
1485,114.48,0
1486,113.04,0
1487,114,0
1488,115.43,0
1489,115.43,0
1490,114.96,0
1491,114.96,0
1492,114,0
1493,114.48,0
1494,114,0
1495,114.48,0
1496,112.56,0
1497,114,0
1498,114.48,0
1499,114,0
1500,114.48,0
1501,114.48,0
1502,114,0
1503,114,0
1504,113.52,0
1505,113.52,0
1506,113.04,0
1507,114,0
1508,114.48,0
1509,114,0
1510,114,0
1511,114,0
1512,113.52,0
1513,113.52,0
1514,113.04,0
1515,112.56,0
1516,113.04,0
1517,114,0
1518,114,0
1519,113.52,0
1520,114,0
1521,113.04,0
1522,113.52,0
1523,113.52,0
1524,112.56,0
1525,112.08,0
1526,113.52,0
1527,114.48,0
1528,113.52,0
1529,113.52,0
1530,114,0
1531,113.04,0
1532,113.52,0
1533,113.04,0
1534,112.56,0
1535,112.08,0
1536,112.08,0
1537,112.56,0
1538,113.04,0
1539,113.52,0
1540,113.52,0
1541,112.56,0
1542,113.04,0
1543,112.56,0
1544,112.56,0
1545,113.04,0
1546,112.08,0
1547,111.6,0
1548,113.04,0
1549,113.04,0
1550,113.04,0
1551,112.56,0
1552,113.04,0
1553,112.56,0
1554,112.56,0
1555,112.08,0
1556,111.6,0
1557,110.65,0
1558,112.08,0
1559,113.04,0
1560,113.04,0
1561,113.04,0
1562,113.04,0
1563,112.56,0
1564,112.56,0
1565,113.04,0
1566,111.12,0
1567,111.12,0
1568,112.08,0
1569,112.08,0
1570,112.08,0
1571,113.04,0
1572,112.56,0
1573,112.56,0
1574,112.08,0
1575,111.6,0
1576,112.08,0
1577,110.65,0
1578,110.65,0
1579,111.6,0
1580,112.56,0
1581,112.08,0
1582,112.08,0
1583,112.56,0
1584,111.6,0
1585,111.6,0
1586,111.6,0
1587,111.6,0
1588,110.65,0
1589,110.65,0
1590,111.6,0
1591,112.08,0
1592,112.56,0
1593,111.6,0
1594,111.6,0
1595,111.12,0
1596,111.6,0
1597,111.12,0
1598,110.65,0
1599,110.65,0
1600,112.08,0
1601,112.08,0
1602,112.08,0
1603,112.08,0
1604,111.6,0
1605,111.12,0
1606,111.12,0
1607,112.08,0
1608,110.65,0
1609,109.69,0
1610,110.17,0
1611,111.12,0.03
1612,111.6,0.41
1613,111.12,0.37
1614,111.6,0.37
1615,111.12,0.41
1616,110.17,0.32
1617,111.12,0.56
1618,110.65,0.51
1619,110.17,0.41
1620,109.21,0.41
1621,110.17,0.41
1622,111.6,0.46
1623,111.6,0.51
1624,111.6,0.46
